,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,471.4238971710205,1.1791688235129378,2.6228553295135497,0.09901377140436841,0.025,25,300,"{'clf__learning_rate': 0.025, 'clf__max_depth': 25, 'clf__num_leaves': 300}",-0.9108377667253955,-0.9056391292946867,-0.9221620743079275,-0.9230488502628336,-0.92870322753553,-0.9180782096252746,0.008502128645750418,45,-0.46852771579801056,-0.4690102928274961,-0.46747063179902304,-0.46617710484013436,-0.469236061400851,-0.46808436133310305,0.0011308949226949726
12,583.9621945381165,0.9950115718218696,3.2091497421264648,0.08949401129908482,0.025,25,400,"{'clf__learning_rate': 0.025, 'clf__max_depth': 25, 'clf__num_leaves': 400}",-0.9074928536141058,-0.9024748124651418,-0.9190106670747662,-0.9204486287182674,-0.9260600431813111,-0.9150974010107185,0.008732556273220038,42,-0.3886979013560547,-0.3871500070613595,-0.3863843606619564,-0.38660393169105717,-0.38474402908505245,-0.386716045971096,0.001274951634351751
13,687.4962887763977,1.698920557582011,4.020623016357422,0.23266049564904545,0.025,25,500,"{'clf__learning_rate': 0.025, 'clf__max_depth': 25, 'clf__num_leaves': 500}",-0.9058065690802709,-0.9017512408109648,-0.9187306515598936,-0.9163566361837365,-0.9278058870272109,-0.9140901969324153,0.009334442129725715,40,-0.32553905467225447,-0.32560924724849993,-0.32603023894077626,-0.3254197218664641,-0.3226544244017845,-0.3250505374259559,0.0012155883842482917
14,781.5435474395751,2.0973562935704506,4.730026531219482,0.2009805426619079,0.025,25,600,"{'clf__learning_rate': 0.025, 'clf__max_depth': 25, 'clf__num_leaves': 600}",-0.9036513813290621,-0.8971750606280171,-0.9164502598259835,-0.9211197603102649,-0.9229347503917145,-0.9122662424970084,0.010116001606605054,36,-0.27910557660954816,-0.27848697160596636,-0.2782059136380425,-0.2777891283967048,-0.27621596328370895,-0.2779607107067942,0.0009717383399122522
15,353.44586696624754,1.5204951931370658,1.9763852596282958,0.07326667514675311,0.025,30,200,"{'clf__learning_rate': 0.025, 'clf__max_depth': 30, 'clf__num_leaves': 200}",-0.9209360631724979,-0.914878813763994,-0.9349021398128692,-0.9315779627465075,-0.9334320870841989,-0.9271454133160135,0.007853178480625122,53,-0.5790899621796487,-0.5798399451926574,-0.5794359849860174,-0.5790691767644339,-0.5776364895076422,-0.5790143117260799,0.0007438556564896589
16,474.80942540168763,1.156189668132537,2.8314239978790283,0.2015608730159649,0.025,30,300,"{'clf__learning_rate': 0.025, 'clf__max_depth': 30, 'clf__num_leaves': 300}",-0.9132306581584959,-0.9080340432661587,-0.9236487376943294,-0.9256758900350435,-0.9291858619473526,-0.919955038220276,0.007986326763698922,47,-0.468007764540195,-0.46875971301887975,-0.46717779928594233,-0.4672239265415333,-0.4671287055108973,-0.4676595817794896,0.0006380061831575668
17,586.1511548519135,1.0495489387644545,3.322901391983032,0.19016941318188368,0.025,30,400,"{'clf__learning_rate': 0.025, 'clf__max_depth': 30, 'clf__num_leaves': 400}",-0.9080980420490896,-0.9033798642491863,-0.921275563661597,-0.9195687474228372,-0.9241413966630474,-0.9152927228091515,0.00807536290756149,43,-0.38746366741246596,-0.38686212103396134,-0.38609623258267434,-0.3868694355300194,-0.38469726754176203,-0.38639774482017664,0.0009546581555930644
18,692.9865388870239,1.1824244668244008,4.0135658264160154,0.18233728885997294,0.025,30,500,"{'clf__learning_rate': 0.025, 'clf__max_depth': 30, 'clf__num_leaves': 500}",-0.9031143374236847,-0.9020858962355294,-0.9123797154707927,-0.9197343080820699,-0.9254243403565058,-0.9125477195137165,0.009120538239585774,37,-0.3277030088086333,-0.32622182240797787,-0.32588939245865967,-0.3252017033033386,-0.3233649314744925,-0.32567617169062035,0.001415501189784552
19,786.4612919807435,1.4271652158022012,4.6419424533844,0.18717609477855304,0.025,30,600,"{'clf__learning_rate': 0.025, 'clf__max_depth': 30, 'clf__num_leaves': 600}",-0.9034031722046342,-0.9014301544159627,-0.9129558256641946,-0.9175977735968618,-0.9234005088658253,-0.9117574869494958,0.008337305263177762,33,-0.2798906967599727,-0.2782838987483619,-0.2768623344134189,-0.27837255150644863,-0.27647701541542435,-0.2779772993687253,0.0012169893837576768
20,357.8931682109833,1.3704318300965062,2.1585343360900877,0.14765910327761508,0.05,-1,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__num_leaves': 200}",-0.8694944165005856,-0.8586095081818723,-0.8814726607035015,-0.8810797908735463,-0.8863273372466618,-0.8753967427012335,0.01005326226259462,6,-0.3244269743068785,-0.3244742619910313,-0.3236718179479203,-0.32407289294738084,-0.32939718004110186,-0.3252086254468626,0.002114044624789458
