,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
41,480.74792833328246,2.0343885188832154,2.762407159805298,0.10115429581703679,0.05,50,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': 50, 'clf__num_leaves': 300}",-0.8651055654990175,-0.8635404504042061,-0.8759649186183386,-0.881152447964086,-0.8847110598113476,-0.8740948884593991,0.008464199230623295,2,-0.21206462985410665,-0.21178621712492868,-0.21023071373567803,-0.21113160641040998,-0.2120757446569245,-0.21145778235640958,0.0007028653975298307
42,1060.5648319244385,2.605064474239812,6.410434341430664,0.22312512428468292,0.05,50,900,"{'clf__learning_rate': 0.05, 'clf__max_depth': 50, 'clf__num_leaves': 900}",-0.9020398194758359,-0.8964890290040733,-0.9164604837377495,-0.9184468599197656,-0.9346953036829921,-0.9136262991640833,0.013439537936387323,18,-0.03312616679396156,-0.03268091253673874,-0.03293341932644243,-0.03284112502325461,-0.03277727811307953,-0.03287178035869538,0.00015153400296187734
43,1289.9905527114868,1.7622732299799349,8.20117130279541,0.17840477662288573,0.05,50,1200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 50, 'clf__num_leaves': 1200}",-0.9207003642405381,-0.9142794581989915,-0.9298372540986375,-0.9333902777739416,-0.9515566176609158,-0.929952794394605,0.012726474394126715,26,-0.019850484199670462,-0.019869583308847843,-0.01975160801903342,-0.019948281465785724,-0.019776061715480693,-0.01983920374176363,7.015417710784569e-05
44,219.21244168281555,0.7783646434817934,1.429844903945923,0.050405958083029036,0.05,75,100,"{'clf__learning_rate': 0.05, 'clf__max_depth': 75, 'clf__num_leaves': 100}",-0.8809935925962139,-0.8755004393841911,-0.8903217206871102,-0.8942551575026625,-0.8988424955176333,-0.8879826811375622,0.008572098365780665,8,-0.5268597159576943,-0.5304275084515371,-0.5262934407019909,-0.5255888543234201,-0.5258549517662919,-0.5270048942401868,0.001764600104816952
45,480.94068417549136,2.734358948020823,2.8418503284454344,0.09103418599536202,0.05,75,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': 75, 'clf__num_leaves': 300}",-0.8696266423898639,-0.8575867198283094,-0.8792133407286639,-0.8759966446396953,-0.8842236684609831,-0.8733294032095031,0.00918653831074464,1,-0.21244098822213103,-0.21183992258664439,-0.21052537771674543,-0.21106676876974484,-0.20954281985446696,-0.21108317542994653,0.0010099925350271174
46,1060.6337916374207,2.9108324554177303,6.719921350479126,0.4550360052112977,0.05,75,900,"{'clf__learning_rate': 0.05, 'clf__max_depth': 75, 'clf__num_leaves': 900}",-0.9016563329232844,-0.8985709163043359,-0.9145110001030738,-0.916311142233022,-0.9271310160897404,-0.9116360815306914,0.010397194535224636,17,-0.03313607670605175,-0.03290318860585814,-0.03279641644528267,-0.03291283365911113,-0.032607307134137446,-0.03287116451008823,0.00017213269317372488
47,1287.1995004177093,5.441841035477604,8.825319814682008,0.48623681471206326,0.05,75,1200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 75, 'clf__num_leaves': 1200}",-0.9185964827295732,-0.9161846044644956,-0.9314701538667433,-0.9256420800715235,-0.93970767500908,-0.926320199228283,0.008585947401638882,23,-0.019970382001690483,-0.019776206524524068,-0.020022763838541607,-0.01996296730378752,-0.019708096935643297,-0.019888083320837392,0.00012282592725502191
48,185.13543667793274,1.0878314850354294,1.3335632801055908,0.022290207892792197,0.1,10,100,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__num_leaves': 100}",-0.875267744508243,-0.8699372209722944,-0.8854016904043963,-0.8877148929784223,-0.8932635742813012,-0.8823170246289314,0.0085021289540135,7,-0.31281026440842397,-0.3124152577856663,-0.3120038819329364,-0.3105868978215921,-0.31028223225387297,-0.31161970684049833,0.0010053309773358408
49,329.9019349575043,0.7554242355263429,2.8779690742492674,0.20147191382840934,0.1,10,300,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__num_leaves': 300}",-0.9038826331495556,-0.8944709530696796,-0.9160651045924542,-0.9208822531171188,-0.9191946118003891,-0.9108991111458394,0.010141807376069116,16,-0.10085577036896207,-0.09942893722456309,-0.10132977993144521,-0.1042973102764929,-0.10130021684013257,-0.10144240292831916,0.001586289928711325
50,378.9157895565033,2.436282032636543,3.621277666091919,0.21146675324710548,0.1,10,900,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__num_leaves': 900}",-0.9064850047831624,-0.8978496807584532,-0.918847333460863,-0.9222110919393817,-0.923918263979424,-0.9138622749842569,0.010064827437134556,20,-0.0914852438960491,-0.09062897911635451,-0.08685408168250276,-0.09047042708720739,-0.08843315230746124,-0.089574376817915,0.0016893137121492582
51,378.1490818977356,0.8939229981628797,3.6277724266052247,0.3677711774192033,0.1,10,1200,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__num_leaves': 1200}",-0.9044181105680283,-0.8984735109483871,-0.9177995234707252,-0.9276347905058593,-0.9201501739158543,-0.913695221881771,0.01068258909429868,19,-0.09049939463365393,-0.09071615909330596,-0.09164193479581957,-0.09044539361004084,-0.09227732178871005,-0.09111604078430607,0.0007231961776442721
52,215.39405131340027,1.329216997317967,1.556507396697998,0.13774873036441573,0.1,25,100,"{'clf__learning_rate': 0.1, 'clf__max_depth': 25, 'clf__num_leaves': 100}",-0.8729987221322619,-0.8649646520278825,-0.8781131318071963,-0.8820130056376049,-0.887944902079377,-0.8772068827368645,0.007833338911610324,4,-0.304906484732974,-0.30427415268923974,-0.30237310860512906,-0.3011427990290573,-0.3002060344792848,-0.30258051590713697,0.0017903489151622624
53,475.5227894306183,1.6573638960480426,2.792585563659668,0.050399476847437584,0.1,25,300,"{'clf__learning_rate': 0.1, 'clf__max_depth': 25, 'clf__num_leaves': 300}",-0.9145504311537915,-0.9128983244228307,-0.9300396632093604,-0.9330625401139421,-0.9401792861504304,-0.926146049010071,0.010676051569458044,22,-0.05359707893163047,-0.0525022121767869,-0.052809488453075225,-0.05290359316640373,-0.05219967495196323,-0.05280240953597191,0.0004680160509539868
54,1060.2074768066407,4.9326377200900735,6.876532649993896,0.5245319529301761,0.1,25,900,"{'clf__learning_rate': 0.1, 'clf__max_depth': 25, 'clf__num_leaves': 900}",-1.0994237824384168,-1.0951981259279628,-1.1199343447430565,-1.1163798030235235,-1.1256978751520446,-1.1113267862570009,0.011899297638748167,44,-0.0013512445505178229,-0.0012852543670200003,-0.0013497827054574558,-0.0013411956128371186,-0.0012702985380284733,-0.0013195551547721743,3.460921952853527e-05
55,1282.3053564548493,2.652243190448911,8.314043188095093,0.6398442724261942,0.1,25,1200,"{'clf__learning_rate': 0.1, 'clf__max_depth': 25, 'clf__num_leaves': 1200}",-1.1415416430769958,-1.1541984713385045,-1.1795240749505242,-1.165853931712146,-1.177317224592394,-1.1636870691341128,0.014295038075193094,47,-0.00047877833117471657,-0.0004669482551651228,-0.0005200835090631105,-0.0005119533180481485,-0.000455609497537509,-0.0004866745821977215,2.518606409844175e-05
56,215.80924310684205,0.7683209457408776,1.4419168472290038,0.06691872083470603,0.1,50,100,"{'clf__learning_rate': 0.1, 'clf__max_depth': 50, 'clf__num_leaves': 100}",-0.873868665512065,-0.862007765871731,-0.8883567204232993,-0.8887497692666928,-0.8886973658972056,-0.8803360573941987,0.01079617053099695,6,-0.30165864013134963,-0.30438964138807195,-0.3045498404128707,-0.30244456560873556,-0.3023716710385868,-0.30308287171592296,0.0011663036337322555
57,482.56623282432554,1.7552784002256019,2.9459685325622558,0.041185116370822415,0.1,50,300,"{'clf__learning_rate': 0.1, 'clf__max_depth': 50, 'clf__num_leaves': 300}",-0.9162442007383542,-0.9081207173207646,-0.9278205779510983,-0.9351988403119282,-0.9388515546719789,-0.9252471781988248,0.011533484206285244,21,-0.053170560992112,-0.05283401067583803,-0.05308338295478758,-0.05277940085503502,-0.05319837648065115,-0.05301314639168475,0.00017363714906566306
58,1075.6576080799102,3.5748745506709025,6.259623718261719,0.11734704249733141,0.1,50,900,"{'clf__learning_rate': 0.1, 'clf__max_depth': 50, 'clf__num_leaves': 900}",-1.100345054373243,-1.1017116576358463,-1.112518729073715,-1.1139465429388256,-1.1401604002493066,-1.1137364768541873,0.014308579512340285,45,-0.0012987597871730947,-0.0012333967801294921,-0.0012769728743103866,-0.0012943062061392923,-0.0012337490300991752,-0.0012674369355702882,2.8592376671276916e-05
